action_id,title,tier,status,risk_tier,requires_admin,requires_runtime_input,mutation_capable,dry_run_default,requires_apply_for_change,script_path,script_sha256
ENDUSER_NOINPUT_EVENTS_WINDOWS_UPDATE_24H_V1,Recent Windows Update warning/error count,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-input-v3/scripts/checks/151-events-windows-update-24h.ps1,51c8391743bc028fa61619b246c8e7b438006ddb8e0cd6cac03a4174006f9ff8
ENDUSER_NOINPUT_EVENTS_APPLICATION_ERRORS_24H_V1,Recent application warning/error count,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-input-v3/scripts/checks/152-events-application-errors-24h.ps1,172e33bccdf421c054a6222dd9a5f8bede0c824be253d5bb755b844cdb37cbb4
ENDUSER_NOINPUT_EVENTS_POWERSHELL_24H_V1,Recent PowerShell warning/error count,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-input-v3/scripts/checks/153-events-powershell-24h.ps1,712b5a0011a431ded6e9ada789aaac3e2d34c28051d2f1023e4600a650f496f0
ENDUSER_NOINPUT_EVENTS_WMI_24H_V1,Recent WMI warning/error count,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-input-v3/scripts/checks/154-events-wmi-24h.ps1,d3f2be8fa65673f555c85c8c25cf8db3cb0d2f0253bded47e826ec8f9b7ce4c6
ENDUSER_NOINPUT_EVENTS_ONEDRIVE_7D_V1,Recent OneDrive-related warning/error count,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-input-v3/scripts/checks/155-events-onedrive-7d.ps1,700788d4a60202aacdba3a3d77ed7dcc2b0fa54ca79bc5667accbd36ff0f4c27
ENDUSER_NOINPUT_EVENTS_EXPLORER_7D_V1,Recent Explorer-related warning/error count,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-input-v3/scripts/checks/156-events-explorer-7d.ps1,34c9920033ab00772ce08cb48a0ca6e79abd0e0081d7030a35cae911e042c092
ENDUSER_NOINPUT_EVENTS_SECURITY_AUDIT_COUNT_24H_V1,Recent Security log warning/error count,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-input-v3/scripts/checks/157-events-security-audit-count-24h.ps1,21ec39e4e5b282e63ff4cef3a499a6c90eadb475847147392e13fb179fc2976c
ENDUSER_NOINPUT_EVENTS_DEFENDER_24H_V1,Recent Defender warning/error count,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-input-v3/scripts/checks/158-events-defender-24h.ps1,23cd2750c474c4f3c5e0e6dc435c676c2ec4958ebbcc139edeaa7765ed0a92bc
ENDUSER_NOINPUT_EVENTS_TASK_SCHEDULER_24H_V1,Recent Task Scheduler warning/error count,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-input-v3/scripts/checks/159-events-task-scheduler-24h.ps1,e90f260ab57896b124344e563834cfcfd6c249ab20a51c3ba3de59d03d6ae167
ENDUSER_NOINPUT_EVENTS_TERMINAL_SERVICES_24H_V1,Recent Terminal Services warning/error count,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-input-v3/scripts/checks/160-events-terminal-services-24h.ps1,861d65fe027a9820bec28d10f5a688322fb381881130bff01094bb88406b0e33
ENDUSER_NOADMIN_PRINTER_SUMMARY_V1,Printer summary,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/161-printer-summary.ps1,1c93d1082307d34bb2defcea4c3e8505d0139268e80030e2ff6f37f6291d1dce
ENDUSER_NOADMIN_PRINT_JOB_SUMMARY_V1,Print job count summary,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/162-print-job-summary.ps1,425a54b9db3373114f01a97c5477224e210d6bd310d3f5443407a90ee703ff03
ENDUSER_NOADMIN_DEFAULT_PRINTER_PRESENT_V1,Default printer present,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/163-default-printer-present.ps1,e56183dc3bc701f4793b84ef1c58cba30cc9ccab89b054a97b310044d615a4c4
ENDUSER_NOADMIN_PRINT_SPOOLER_STATUS_V1,Print Spooler service status,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/164-print-spooler-status.ps1,5206f80ecbdb637ddd7088d29c5d7f074a91dc64a49fc407ac882c931ca0c8f1
ENDUSER_NOADMIN_PRINTER_CIM_COUNT_V1,Printer CIM instance count,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/165-printer-cim-count.ps1,ac7ecd33e761013a7c40476a31fab6217f6a72fd7dc3937c3be0bb59187f9150
ENDUSER_NOADMIN_PRINT_JOB_CIM_COUNT_V1,Print job CIM instance count,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/166-print-job-cim-count.ps1,0a0c27e7e677041a91493b7b6598fd70ab31e81d10d877e24f2692c8724b5e40
ENDUSER_NOADMIN_PNP_PRINTER_CLASS_SUMMARY_V1,PnP printer class summary,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/167-pnp-printer-class-summary.ps1,92b6fc7e8b75e22e4acb19de4d72655b7f8703dfc2bebc703a8fb33727816ee1
ENDUSER_NOADMIN_EVENTS_PRINT_SERVICE_ADMIN_7D_V1,PrintService Admin event count last 7 days,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/168-events-print-service-admin-7d.ps1,d86f1c4545f9c57aa15a4b74af3ded556f09b3b2db922a58e0a71c68033693f4
ENDUSER_NOADMIN_EVENTS_PRINT_SERVICE_OPERATIONAL_24H_V1,PrintService Operational warning/error count last 24h,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/169-events-print-service-operational-24h.ps1,336ace710180469ca34f3f4e9645aac3a1e97c1f451fc2d0bcad3c4020d432bb
ENDUSER_NOADMIN_COMMAND_PRINTUI_AenterpriseILABLE_V1,printui.dll command availability,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/170-command-printui-available.ps1,d86f61e2ecad0894def490d1f7f1aee6026655218e1c36ffa9835c83ed99e847
ENDUSER_NOADMIN_COMMAND_WMIC_AenterpriseILABLE_V1,WMIC command availability,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/171-command-wmic-available.ps1,482c740e33416a4928c9a378dd63420073c67827f843d6e1432c840f94ccb100
ENDUSER_NOADMIN_PRINTER_REGISTRY_CONNECTIONS_PRESENT_V1,Printer connections registry presence,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/172-printer-registry-connections-present.ps1,7065ef90530af1aa244e1a827a2635d90c87dc1d15a3f1f9b4ab642426da40ef
ENDUSER_NOADMIN_PRINTER_REGISTRY_DEFAULTS_PRESENT_V1,Printer defaults registry presence,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/173-printer-registry-defaults-present.ps1,df2fcd873f948f8e452a98f52e8b3a3538aae27fe270cdeec9f29fb24465a437
ENDUSER_NOADMIN_PRINTER_DRIVER_CIM_COUNT_V1,Printer driver CIM count,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/174-printer-driver-cim-count.ps1,580f17a9f87b68f0cd2c95ad7cf9a43ff974f4874174792aab132675be7afea1
ENDUSER_NOADMIN_PRINTER_PORT_CIM_COUNT_V1,Printer port CIM count,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/175-printer-port-cim-count.ps1,644090288ba49b1099a0ee43b3fb7cb90b7fd9d29cc5a4d05595c2bfd86db63e
ENDUSER_NOADMIN_FAX_SERVICE_STATUS_V1,Fax service status,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/176-fax-service-status.ps1,4a5c1fba0c060d3298460315b002606661eab0d659a4211f99c2fc38545d8d37
ENDUSER_NOADMIN_XPS_SERVICE_STATUS_V1,XPS service status check,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/177-xps-service-status.ps1,20f48b9db5fa41d58f7c5447d832fade1d22ce7f1b4b1379b53fc42a190bb67e
ENDUSER_NOADMIN_PRINTER_PROCESS_SPOOLSV_COUNT_V1,Spoolsv process count,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/178-printer-process-spoolsv-count.ps1,8531053a020f25b9c99e6941ef8f2c914c36ce1ac54b12de3b079b5ce14a3b71
ENDUSER_NOADMIN_EVENTS_SPOOLER_SYSTEM_24H_V1,Spooler/System event count last 24h,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/179-events-spooler-system-24h.ps1,e17706c2c1842313ba5b62283689fe791420f8abf259190cc29f80566e254f34
ENDUSER_NOADMIN_PRINTER_USER_SETTINGS_PRESENCE_V1,Printer user settings presence,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/180-printer-user-settings-presence.ps1,80e60ffeeaace31bd02b10f26f4686a562e83a61ec99f65176c1bd1ed7f13113
ENDUSER_NOADMIN_DESKTOP_TOP_LEVEL_SUMMARY_V1,Desktop top-level summary,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/181-desktop-top-level-summary.ps1,96d8803447e122611fdeca01f90dfe8593c17e6cb80ba3b2d149f710e7cbeb18
ENDUSER_NOADMIN_DOCUMENTS_TOP_LEVEL_SUMMARY_V1,Documents top-level summary,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/182-documents-top-level-summary.ps1,2d7624576b0fba342e285211b42af0dc46969cda9acef4898ebe1065c7927c35
ENDUSER_NOADMIN_DOWNLOADS_TOP_LEVEL_SUMMARY_V1,Downloads top-level summary,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/183-downloads-top-level-summary.ps1,af577fcece70b6cec564760b4406057ae982581599aab2ccbc388dd4adb71c70
ENDUSER_NOADMIN_PICTURES_TOP_LEVEL_SUMMARY_V1,Pictures top-level summary,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/184-pictures-top-level-summary.ps1,a4a0cb9a52655ee88b7f6b9270b0cd42726505c792fda59b59e4c8877d98507d
ENDUSER_NOADMIN_MUSIC_TOP_LEVEL_SUMMARY_V1,Music top-level summary,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/185-music-top-level-summary.ps1,75f04846fd9a4c58d4e19d92e7de5ffb513f1534b18bfb23bbbd4ef2760f8cab
ENDUSER_NOADMIN_VIDEOS_TOP_LEVEL_SUMMARY_V1,Videos top-level summary,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/186-videos-top-level-summary.ps1,b25d33434f1afe528c92ab7f389f6843efdb8f0bfa3464b3bbe66021d7068cb5
ENDUSER_NOADMIN_FAVORITES_TOP_LEVEL_SUMMARY_V1,Favorites top-level summary,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/187-favorites-top-level-summary.ps1,8b20434d9da684bef0bca5125cff542ba6c30f4a66cb2b649d67c7910a0b20a6
ENDUSER_NOADMIN_DESKTOP_EXTENSION_SUMMARY_V1,Desktop file extension summary,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/188-desktop-extension-summary.ps1,02d4da52a4e8db6a872a0c65fc955d690dfa888c0a0aad2118dd8ce7bc165e26
ENDUSER_NOADMIN_DOCUMENTS_EXTENSION_SUMMARY_V1,Documents file extension summary,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/189-documents-extension-summary.ps1,8618b269839388068e4263a484eca95baa83ff37a965cd0de2f555fcaf8c09e1
ENDUSER_NOADMIN_DOWNLOADS_EXTENSION_SUMMARY_V1,Downloads file extension summary,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/190-downloads-extension-summary.ps1,7ee955df013eb485c7324450d970f09426f57b514f23544bbbe2a2370049bcdf
ENDUSER_NOADMIN_TEMP_FOLDER_SUMMARY_V1,User temp folder summary,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/191-temp-folder-summary.ps1,0d7c131b33b8b6fe1fd4e80400c3863a50470c59af38c7b578e01ea560278860
ENDUSER_NOADMIN_FIXED_DISK_FREE_BELOW_15_V1,Fixed disk below 15 percent free check,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/192-fixed-disk-free-below-15.ps1,5b7237ec8c0c275e0aeaf3f19e0654802966ce120ca7dba3e161e3a5f77edb64
ENDUSER_NOADMIN_FIXED_DISK_FREE_BELOW_20_V1,Fixed disk below 20 percent free check,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/193-fixed-disk-free-below-20.ps1,ea020f9f12fb20ac2749a3156e39e552a6591121c46c2075c3af7d10e60051ab
ENDUSER_NOADMIN_NETWORK_DRIVE_SUMMARY_V1,Network drive summary,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/194-network-drive-summary.ps1,5115b05664926274b47ba8626748d351fb9ddfcd99eafb8f8ffd98716412d1b0
ENDUSER_NOADMIN_SHADOWCOPY_COUNT_USER_VISIBLE_V1,Shadow copy count,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/195-shadowcopy-count-user-visible.ps1,6022e4c9bbeecb42a6e5e890e74a7cb55cc27a578fd07446d375728ffd75c711
ENDUSER_NOADMIN_DISKDRIVE_COUNT_USER_VISIBLE_V1,Disk drive count,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/196-diskdrive-count-user-visible.ps1,71d4fac332cbe68ced973bcb78c732874053381a63c057af7a09488b5c7acf08
ENDUSER_NOADMIN_PARTITION_COUNT_USER_VISIBLE_V1,Partition count,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/197-partition-count-user-visible.ps1,618adf15ecb27bc8d53999a321af0a9776c7922a467393543f8fb2361ffdd4f4
ENDUSER_NOADMIN_USER_SHELL_FOLDERS_PERSONAL_PRESENCE_V1,User Shell Folders Personal presence,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/198-user-shell-folders-personal-presence.ps1,c5a3d86d5401fa208f5e70e9848e7e4ddd4f155a007dd076ce6216759160a55f
ENDUSER_NOADMIN_EXPLORER_ADenterpriseNCED_HIDDEN_PRESENCE_V1,Explorer Advanced Hidden setting presence,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/199-explorer-advanced-hidden-presence.ps1,651bc7deb812ba8f1ce9610149400e6104d95599ca1c731471fb8cd705ca8dfa
ENDUSER_NOADMIN_EXPLORER_RECENT_DOCS_PRESENCE_V1,Explorer RecentDocs registry presence,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/200-explorer-recent-docs-presence.ps1,b2171d5efb6079b5f94d0259cf7aa359ac08c552c012e6fec8702b2d18bc47a7
ENDUSER_NOADMIN_PROCESS_WINWORD_COUNT_V1,Word process count,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/201-process-winword-count.ps1,b5e7850065bd750aaafe57b400d384007d87fc36b3712bdce2212ba9410481fc
ENDUSER_NOADMIN_PROCESS_EXCEL_COUNT_V1,Excel process count,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/202-process-excel-count.ps1,4cbfd8e99d70d42af76d1238fa0139b02479876abc37dbf681f1f496af09a428
ENDUSER_NOADMIN_PROCESS_POWERPOINT_COUNT_V1,PowerPoint process count,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/203-process-powerpoint-count.ps1,58bda66c710471bb1199e5048e4785713908cc254f0e94003fb20afdf55a8e83
ENDUSER_NOADMIN_PROCESS_ONENOTE_COUNT_V1,OneNote process count,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/204-process-onenote-count.ps1,7cfd86598eb3230a1c6e60ccb5b74ac8dc151f4b2f12efb3c34505fd6e93a5d8
ENDUSER_NOADMIN_PROCESS_OUTLOOK_COUNT_V2_V1,Outlook process count,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/205-process-outlook-count-v2.ps1,ca6c518b76fcafb250b07944d7d1460ed21f968aa6adaedfef7d195a3a9eeafd
ENDUSER_NOADMIN_PROCESS_TEAMS_COUNT_V2_V1,Teams process count,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/206-process-teams-count-v2.ps1,f7dc6d132a121cb111b3543364b8246c29510f0c656ce2b56aa0a926a82aa8f5
ENDUSER_NOADMIN_PROCESS_EDGE_COUNT_V2_V1,Edge process count,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/207-process-edge-count-v2.ps1,a9087eccd15010d027d846fad554c5f1940cb00dad39cdead067f1f5270a3bab
ENDUSER_NOADMIN_PROCESS_CHROME_COUNT_V1,Chrome process count,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/208-process-chrome-count.ps1,93b1599f42935f81e1397280cc7f1e678d57b55559c18b4b711dc4f82cfd8f35
ENDUSER_NOADMIN_PROCESS_ACROBAT_COUNT_V1,Adobe Reader/Acrobat process count,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/209-process-acrobat-count.ps1,e3b2c56f6a659aa2b9e67c4b178247672d731af00b00463d25b848a78b8c6e8b
ENDUSER_NOADMIN_PROCESS_ONEDRIVE_COUNT_V2_V1,OneDrive process count,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/210-process-onedrive-count-v2.ps1,1adc75b448bd86d4b1b315d056f7ff25c77c44189711872e17a1ed338200dcf4
ENDUSER_NOADMIN_ONEDRIVE_SETUP_COMMAND_AenterpriseILABLE_V1,OneDrive setup command availability,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/211-onedrive-setup-command-available.ps1,08a17a7347486474cf2e07e3392618f3251405ddcb730cc226c8989e3160e006
ENDUSER_NOADMIN_OFFICE_CLICKTORUN_SERVICE_STATUS_V1,Office ClickToRun service status,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/212-office-clicktorun-service-status.ps1,ed07bc19e527d236ccb40caa015e9e2d703ca0eb40eaa60601df793547e2f28c
ENDUSER_NOADMIN_OFFICE_APPX_PACKAGE_COUNT_V1,Current-user AppX package count,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/213-office-appx-package-count.ps1,b3253e58cdae519d57ea792f15d7906b5d08149fea3e30e4ca5b15e0c8ee75a2
ENDUSER_NOADMIN_POWERSHELL_MODULE_COUNT_USER_VISIBLE_V1,PowerShell module count,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/214-powershell-module-count-user-visible.ps1,feda90a5ecefc5f772ad10f9bb5beca15dbe6a135bb8c8874748a6b7b32225be
ENDUSER_NOADMIN_EVENTS_OFFICE_24H_V1,Office-related event count last 24h,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/215-events-office-24h.ps1,fa6badb79e293cff309a92e33e7697698da88bac80fdba984cc0b14cd159f39b
ENDUSER_NOADMIN_EVENTS_ONEDRIVE_24H_V1,OneDrive event count last 24h,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/216-events-onedrive-24h.ps1,df7ef6084939bf7d7ba9e335fad16c95e092c86acbff7fc440948000243cbb07
ENDUSER_NOADMIN_EVENTS_TEAMS_24H_V1,Teams event count last 24h,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/217-events-teams-24h.ps1,798cbac869dc198b957af14d6ab901e4224bdda1b0acabd7224b6f67f9e8ca24
ENDUSER_NOADMIN_EVENTS_EDGE_24H_V1,Edge event count last 24h,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/218-events-edge-24h.ps1,698120f55926fd9dd768d953da219e48ae420dc58351dc24535a2fb418d5177e
ENDUSER_NOADMIN_REGISTRY_ONEDRIVE_ACCOUNT_PRESENT_V1,OneDrive account registry presence,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/219-registry-onedrive-account-present.ps1,f9aa7ba7b8d958d1d990c39f35b297c757a5b9995eeb4090336315e56d2af4a5
ENDUSER_NOADMIN_REGISTRY_OFFICE_COMMON_PRESENT_V1,Office common registry presence,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/220-registry-office-common-present.ps1,82ea24c012d265c48fb1170de7741884ce6a164132a6f0224c665b5f3ccb1cf2
ENDUSER_NOADMIN_NETWORK_CATEGORY_COUNTS_V2_V1,Network adapter category counts,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/221-network-category-counts-v2.ps1,062a5eef3597d3684a85ec64d0a109bf5d061036e4da2b01e0d48a5a70232ae1
ENDUSER_NOADMIN_TCP_CONNECTION_STATE_COUNTS_V1,TCP connection state counts,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/222-tcp-connection-state-counts.ps1,b5e3eb6adb9a31043f28e4dd895c3e33a77d80f64e875e309dad394e071526a2
ENDUSER_NOADMIN_UDP_ENDPOINT_COUNT_V1,UDP endpoint count,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/223-udp-endpoint-count.ps1,ca5daba0c8bb5c1e5c488906dd5c307b887564a59f2e15d83824a6e572eaf122
ENDUSER_NOADMIN_ROUTE_CIM_COUNT_V1,Route table CIM count,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/224-route-cim-count.ps1,201efeefc0ed1a465c55f02779cb9c6fffa1624a8de8da024dc127579a75d82b
ENDUSER_NOADMIN_NETWORK_ADAPTER_CIM_COUNT_V1,Network adapter CIM count,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/225-network-adapter-cim-count.ps1,39123d4c6b28e48bb35f4f70c72836a17853f6cbdcca36e59929c966f953554d
ENDUSER_NOADMIN_NETWORK_ADAPTER_CONFIG_CIM_COUNT_V1,Network adapter configuration CIM count,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/226-network-adapter-config-cim-count.ps1,d1f37116157369eda7faaad92efe74c5f5afd2c1b774b7f1ba463dea2a88d30a
ENDUSER_NOADMIN_PNP_NET_CLASS_SUMMARY_V1,PnP Net class summary,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_READONLY,False,False,False,False,False,packs/windows/end-user/next100-no-admin-v4/scripts/checks/227-pnp-net-class-summary.ps1,477434e8b2eb770fe7edfcffb7347021c367b45774d451fe5278b8929896b5da
